"log_sqft_living","bedrooms","bathrooms","grade","waterfront"
7.50659178007084,3,1.75,8,0
8.12266802334641,4,3.5,9,0
7.05617528410041,3,1,8,0
7.40245152081824,3,2.25,8,0
6.7093043402583,1,0.75,5,0
7.9373746961633,4,2.5,9,0
7.48436864328613,3,1.75,6,0
7.69621263934641,4,2.75,7,0
7.29979736675816,4,2,6,0
7.60589000105312,3,3,7,0
7.96554557312999,3,2,7,0
6.84587987526405,3,1,6,0
7.39018142822643,4,1.75,7,0
8.38935981990635,4,3.25,11,0
7.33302301438648,3,1.75,7,0
8.14902386805177,4,2.75,9,0
7.96901178110648,4,2.5,7,0
7.59085212368858,3,1.5,7,0
7.59085212368858,3,1,8,0
7.27931883541462,2,1.5,7,0
8.36170828857584,4,3,11,0
7.50108212425987,4,2.5,7,0
7.82003798945875,3,3,10,1
7.38398945797851,3,1,7,0
7.50659178007084,1,2.5,7,0
9.12695876303713,5,5.75,13,0
8.16621626859214,4,2.5,10,0
8.22684089040858,4,2.25,9,0
7.67322312112171,3,2.25,7,0
8.16791936295782,4,3.25,10,0
6.97541392745595,2,1,7,0
7.25134498337221,3,1,7,0
8.06777619577889,4,2.5,10,0
7.14677217945264,2,1,7,0
7.58578882173203,4,1.5,7,0
7.40245152081824,3,2.25,8,0
7.37775890822787,3,1,8,0
8.01301211036892,3,2.5,7,0
7.20785987143248,2,1,6,0
7.53369370984863,4,1.75,7,0
7.91205688817901,3,2.75,9,1
7.00306545878646,2,1,7,0
8.37101068123816,5,3.5,11,0
7.90100705199242,3,2.5,7,0
8.21608809863232,3,3,10,0
7.69165682281055,4,1.75,7,0
7.95155933115525,5,2.75,7,0
7.86710550031674,4,2.75,8,0
7.87473912517181,3,2.5,8,0
6.99393297522319,3,1.5,7,0
8.03592636989179,4,3.5,9,0
7.4205789054108,2,2,6,0
7.17011954344963,3,1,7,0
8.20794694104862,3,2.5,10,0
7.43838353004431,4,2.5,8,0
7.84776253747361,2,3,8,0
7.92660259918138,4,2.5,8,0
8.08332860878638,3,3.25,9,0
7.74066440191724,2,2.5,8,0
7.81722278550817,4,3,8,0
6.63331843328038,1,1.5,8,0
7.62070508683826,4,1.5,9,0
7.09007683577609,3,1,7,0
6.86693328446188,2,1,7,0
7.7873820264847,3,1.75,8,0
7.72312009226633,3,3.25,8,0
7.55485852104068,3,1,7,0
7.3132203870903,3,1.5,7,0
7.2152399787301,3,2.25,8,0
7.18538701558042,3,1,7,0
7.57044325205737,2,1.5,7,0
7.88231491898027,4,2.5,8,0
8.01961279440027,4,2.75,9,0
7.12286665859908,3,1,7,0
7.7007477945118,3,2.25,7,0
7.33953769540767,3,1.75,6,0
7.18538701558042,3,2.5,8,0
8.01961279440027,3,2.5,9,0
6.8134445995109,2,1,7,0
7.62070508683826,4,3,8,0
6.88755257166462,2,1,7,0
6.88755257166462,3,1,6,0
8.39389497507174,4,3.75,9,0
7.35883089834235,3,2,7,0
7.37775890822787,3,1,6,0
7.51207124583547,4,1.75,7,0
7.94449216393216,3,2.5,11,0
7.49554194388426,3,1.75,6,0
8.38480400337049,3,4,11,0
7.99967857949945,3,3,9,0
7.43248380791712,3,1,7,0
8.3039999709552,4,3.5,11,0
7.13089883029635,3,1,6,0
7.3132203870903,3,1.75,7,0
7.39633529380081,3,2,7,0
7.25134498337221,3,2,7,0
7.03878354138854,3,1,6,0
8.09559870137819,4,2.5,7,0
8.15765701519647,4,3.5,9,0
7.61085279039525,4,2.5,8,0
8.42945427710823,5,4,10,1
7.72753511047545,3,2.5,8,0
7.1777824161952,2,1.75,6,0
7.25841215059531,3,2,7,0
7.99967857949945,4,3,10,0
8.3380665255188,5,3,7,0
7.57558465155779,4,2.25,7,0
7.4899708988348,4,1.75,8,0
7.24422751560335,5,1.75,5,0
7.18538701558042,3,1,7,0
7.39018142822643,4,2.25,8,0
8.04558828080353,4,2.5,9,0
7.64969262371151,4,2.5,8,0
7.22256601882217,3,3.25,8,0
7.32646561384032,3,1.75,8,0
7.7873820264847,3,2.5,7,0
7.13886699994552,4,1,7,0
7.94803199063728,4,2.5,8,0
7.63240112660145,3,2,7,0
7.87853419614036,4,2.25,8,0
6.92755790627832,2,1,7,0
7.69621263934641,4,2.5,7,0
7.25841215059531,3,1.5,7,0
7.20785987143248,3,1,6,0
7.16239749735572,3,1,7,0
7.4265490723973,4,2,7,0
7.73193072194849,3,2.5,8,0
7.51752085060303,3,2.25,8,0
7.62070508683826,4,2,7,0
7.30653139893951,3,1.5,7,0
7.79975331828725,4,2.5,7,0
7.56527528189893,3,2,8,0
7.09007683577609,3,1,7,0
7.34601020991329,3,2,7,0
7.68708015578313,4,2.5,8,0
7.26542972325395,3,2.25,8,0
7.11476944836646,2,1.75,8,0
7.4205789054108,3,1.5,8,0
7.90838715929004,2,2.5,8,0
7.70526247486633,4,1.5,7,0
7.32646561384032,3,1.5,7,0
7.37148929521428,3,1.75,7,0
7.29979736675816,4,1.75,7,0
7.52833176670725,4,1.5,7,0
7.2152399787301,4,2,6,0
7.2152399787301,3,1,6,0
7.76641689801966,4,3,7,0
7.76641689801966,3,2,8,0
7.52833176670725,3,2,7,0
7.87473912517181,3,2.25,8,0
7.15461535691366,2,1.75,7,0
7.75362354655975,4,2.25,8,0
6.5792512120101,2,1,6,0
8.12563098847706,3,3.5,9,0
8.20248244657654,3,2,7,0
7.40245152081824,3,1.75,7,0
7.45587668749182,4,1,5,0
6.93731408122368,2,1,6,0
7.4899708988348,3,1,7,0
6.73340189183736,2,1,7,0
7.17011954344963,3,1.75,7,0
7.12286665859908,3,1,6,0
7.68248244653451,4,2.25,7,0
7.1929342212158,3,1,7,0
7.23705902612474,3,3,7,0
7.12286665859908,2,1.5,6,0
6.77992190747225,2,1,7,0
7.83991936001258,4,2.25,8,0
7.83201418050547,5,1.5,7,0
7.82803803212583,5,2.25,9,0
7.61085279039525,5,1.75,7,0
7.63046126178363,3,1.75,7,0
6.8351845861473,2,1,6,0
7.90100705199242,2,1.5,8,0
6.96602418710611,2,1,7,0
6.50727771238501,2,1,5,0
7.46737106691756,3,2,7,0
6.8351845861473,2,1,6,0
7.79152281915073,4,2.5,8,0
7.7873820264847,4,2.25,7,0
7.0475172213573,3,1,6,0
7.81601383915903,4,2.5,7,0
7.1777824161952,4,1,7,0
7.12286665859908,3,1,6,0
7.0475172213573,3,1,8,0
7.28619171470238,3,1.75,7,0
8.02617019494643,5,2.75,8,0
8.16621626859214,4,2.5,9,0
6.86693328446188,2,1,7,0
7.79564653633459,3,2.5,8,0
7.56527528189893,3,2.5,7,0
6.99393297522319,3,1,7,0
7.93379687481541,3,2.5,8,0
7.40853056689463,4,1.75,7,0
8.22684089040858,3,3,10,0
8.57734711423598,6,4,10,0
7.43248380791712,3,2.5,7,0
7.24422751560335,4,1.75,7,0
7.27239839257005,3,1.5,7,0
7.2152399787301,3,2.5,7,0
7.45356187164337,3,1.75,7,0
7.70526247486633,3,1.75,8,0
7.52294091807237,3,2.5,7,0
7.9585769038139,5,2.5,8,0
7.02108396428914,3,1,6,0
7.75790620835175,4,2.5,9,0
8.23217423638394,5,3.25,9,0
7.56008046502183,3,2.5,10,0
8.0802374162167,3,2.5,8,0
7.13886699994552,3,1.75,7,0
7.33953769540767,3,1.75,7,0
7.43838353004431,3,2.5,8,0
8.1886891244442,6,5.25,7,0
8.05515773181968,3,2.75,8,0
7.15461535691366,2,1.75,7,0
6.88755257166462,2,1,7,0
7.69165682281055,4,2.5,7,0
7.81197342962202,4,2,7,0
7.85941315469358,4,2.5,9,0
7.85554467791566,4,2.5,9,0
7.14677217945264,3,2.25,8,0
7.13089883029635,3,1,6,0
8.44677072711969,4,2.5,9,0
7.61035761831284,4,2.5,8,0
7.30653139893951,3,2,7,0
7.35244110024358,2,1.5,7,0
6.93731408122368,3,1,7,0
7.84776253747361,4,2.75,8,0
7.28619171470238,3,2,7,0
6.64639051484773,2,1,7,0
7.58069975222456,4,2.5,7,0
7.54960916515453,3,1.75,7,0
7.58578882173203,3,2.5,6,0
7.82003798945875,3,2.5,8,0
7.26542972325395,3,1.5,6,0
7.8935720735049,4,2.5,8,0
7.38398945797851,3,1.75,7,0
8.36637030168165,4,3.5,11,0
8.07090608878782,4,2.5,7,0
7.6685611080159,3,1.75,7,0
8.352318548226,4,2.5,10,0
8.13446757027756,4,3.5,10,0
7.64491934495886,4,2.75,7,0
7.25134498337221,3,1,6,0
7.94449216393216,4,2.5,9,0
7.92660259918138,4,2.5,9,0
7.24422751560335,3,1,7,0
8.19422930481982,3,3.25,10,0
7.72312009226633,4,2.5,8,0
8.14322675036744,4,2.5,10,1
7.67322312112171,4,1,8,0
7.13568734702814,3,2.5,7,0
7.70526247486633,4,2.25,8,0
7.9550742732627,6,2.75,7,0
6.5510803350434,2,1,5,0
8.21608809863232,4,2.5,10,0
7.24422751560335,4,1.75,7,0
8.0487882835342,4,1.75,7,0
7.68248244653451,4,3,8,0
6.92755790627832,3,1,7,0
7.4730690880322,3,2.5,7,0
7.52833176670725,3,2.5,7,0
7.03878354138854,2,1,7,0
7.4205789054108,3,2.5,7,0
7.44424864949671,2,1.75,7,0
6.21460809842219,1,1,5,0
7.29301767977278,3,1,7,0
7.22256601882217,4,1.5,7,0
8.15190987294091,6,3,7,0
7.40853056689463,3,2.25,7,0
7.07326971745971,3,1,6,0
8.04237800517328,6,3,7,0
7.64012317269536,3,2.25,8,0
7.37775890822787,3,1,7,0
7.77485576666552,3,2.25,9,0
7.39633529380081,4,1.75,7,0
7.55485852104068,4,2.25,7,0
8.0519780789023,4,3.25,7,0
7.13089883029635,3,1,7,0
7.59588991771854,3,2.5,8,0
7.65444322647011,4,1.75,8,0
7.82003798945875,4,2.5,9,0
6.68461172766793,2,1,6,0
7.76641689801966,3,2.5,7,0
7.47873482556787,3,2.5,7,0
7.90470391387375,4,2.5,9,0
7.57044325205737,5,1.5,7,0
8.14612951002541,4,3.25,10,0
8.14322675036744,4,3.25,10,0
7.7873820264847,4,2.75,7,0
7.73630709654828,4,2.25,9,0
6.93731408122368,3,1,7,0
7.73630709654828,4,2.5,9,0
7.30653139893951,3,1.5,7,0
7.77064523412918,4,1.75,9,0
7.56527528189893,4,2,8,0
7.37775890822787,2,1.75,7,0
7.71423114484909,4,2.25,7,0
6.64639051484773,2,1,5,0
7.74066440191724,3,2.5,8,0
8.13153071060425,4,2.75,9,0
6.80239476332431,2,1,6,0
7.27931883541462,3,2.5,8,0
7.71423114484909,4,2.5,8,0
7.48436864328613,4,2.5,8,0
7.74932246466036,4,2.5,8,0
7.37148929521428,3,1.75,8,0
6.89770494312864,3,1,7,0
7.86518795418747,3,1.5,8,0
7.96206730875367,5,2.75,7,0
8.55256033525353,5,4.75,11,0
7.68708015578313,4,2,7,0
6.74523634948436,2,1,7,0
8.30647216010058,4,4,11,0
7.71868549519847,4,2,7,0
8.03915739047324,6,4.25,11,0
7.46565531013406,2,1,6,0
7.7873820264847,4,2.5,8,0
7.63530388625941,4,1.75,7,0
7.52833176670725,5,1,7,0
6.85646198459459,3,1,7,0
6.96602418710611,3,2,6,0
6.77992190747225,2,1,7,0
7.84384863815247,4,2.5,9,0
7.34601020991329,2,2.25,8,0
7.37148929521428,3,1,7,0
7.40853056689463,3,1.75,7,0
7.79564653633459,4,3,8,0
7.50108212425987,3,2.5,7,0
7.96901178110648,4,2.5,8,0
7.15461535691366,3,2.5,7,0
8.13446757027756,7,2.75,8,0
7.70526247486633,3,2.75,8,0
6.96602418710611,3,1,8,0
7.02108396428914,3,1.5,7,0
7.8935720735049,4,2.5,8,0
7.47873482556787,4,1.5,7,0
7.98956044933387,3,2,7,0
7.13886699994552,2,1.75,7,0
7.26542972325395,3,1.75,7,0
7.91205688817901,4,2.5,9,0
8.0925452638913,4,3.5,9,0
7.4500795698075,4,1.75,7,0
7.14677217945264,3,1.75,7,0
8.08948247436075,4,2.5,8,0
7.62559507213245,4,2.5,8,0
7.62559507213245,4,2.25,8,0
8.18311807939475,4,3,10,0
7.58069975222456,4,2.75,9,0
6.73340189183736,2,1,6,0
7.17011954344963,3,1.75,8,0
7.13886699994552,3,2.25,7,0
7.40853056689463,3,2.25,7,0
7.44424864949671,3,2.5,7,0
7.07326971745971,3,1,7,0
7.93020620668468,3,2.25,8,0
6.85646198459459,2,1,6,0
8.19422930481982,5,3.5,10,0
7.6685611080159,3,2.25,8,0
7.56008046502183,4,2.75,8,0
6.62007320653036,2,1,6,0
7.63046126178363,3,2.5,8,0
7.77485576666552,3,2.25,8,0
6.62007320653036,2,1,7,0
7.05617528410041,3,1,7,0
6.95654544315157,3,1,6,0
7.46164039220858,3,1.5,7,0
7.62559507213245,4,2.75,8,0
7.59085212368858,3,1.75,7,0
7.43248380791712,3,2.5,8,0
7.74932246466036,4,3.25,9,0
7.81601383915903,3,1.5,10,0
7.73630709654828,4,2.25,9,0
8.06463647577422,5,2.5,10,0
8.15190987294091,7,3.5,9,0
7.33953769540767,4,3,7,0
7.9373746961633,5,2.25,9,1
6.95654544315157,3,1,7,0
7.29979736675816,3,1.75,7,0
6.9177056098353,3,2,6,0
7.41457288135059,3,1.75,8,0
7.9229859587112,5,2.25,7,0
6.94697599213542,2,1,6,0
7.70526247486633,4,1.75,8,0
7.14677217945264,3,1,6,0
7.99294454731811,3,3.25,10,0
7.1929342212158,3,2,7,0
7.09837563859079,2,1.75,8,0
7.65917136766606,4,2.5,7,0
7.64491934495886,3,1.75,7,0
7.8935720735049,3,2.5,8,0
7.4899708988348,4,2.75,7,0
7.57558465155779,3,2.75,7,0
8.22684089040858,5,2.25,9,0
7.03878354138854,3,1.75,7,0
7.81601383915903,3,2.5,9,0
7.85554467791566,5,2.5,7,0
7.73630709654828,3,2,7,0
7.74932246466036,4,2.5,7,0
7.83597458172157,3,2.5,8,0
7.24422751560335,4,2,7,0
7.63046126178363,3,3,8,0
7.40245152081824,3,1,7,0
7.58069975222456,4,1,6,0
8.00636756765025,5,2.75,7,0
7.18538701558042,3,1,7,0
7.4730690880322,4,2,7,0
7.66387725870347,3,3.25,7,0
7.23705902612474,3,2,7,0
7.24422751560335,3,1.75,6,0
8.0802374162167,3,2.75,8,0
7.01211529430638,3,1,7,0
7.4205789054108,3,2.5,7,0
7.33953769540767,3,1,7,0
7.64491934495886,4,2.25,9,0
7.25134498337221,3,2,7,0
7.22256601882217,3,2,7,0
7.55485852104068,4,2.25,8,0
7.42535788702715,3,2,7,0
6.86693328446188,3,1,6,0
7.64012317269536,2,1.75,7,0
7.4899708988348,3,2.25,7,0
7.83991936001258,3,2.5,9,0
7.4899708988348,5,1.5,7,0
6.84587987526405,2,1,6,0
8.82614739914356,5,3.75,13,0
6.80239476332431,2,1,6,0
7.54960916515453,4,1.75,8,0
7.27239839257005,3,1,7,0
7.63530388625941,3,1.75,7,0
7.71423114484909,4,2.5,7,0
8.10772006191053,4,2.5,7,0
7.57558465155779,4,2.25,8,0
7.12286665859908,3,1.5,6,0
7.51207124583547,4,2.5,7,0
7.46164039220858,3,1.75,8,0
7.25134498337221,3,1.75,7,0
7.62559507213245,4,2.75,7,0
8.07713663853845,4,2.75,10,0
7.58069975222456,3,1.75,6,0
6.97541392745595,3,1.75,7,0
7.94449216393216,5,2.5,7,0
8.30893825259578,4,3,9,0
6.68461172766793,2,1,6,0
7.13886699994552,3,1,7,0
7.79152281915073,3,2.5,8,0
6.69703424766648,1,1.5,7,0
7.37775890822787,3,1,7,0
7.20785987143248,4,1,7,0
6.87729607149743,3,1,6,0
7.48436864328613,2,1.5,7,0
7.20785987143248,3,2,7,0
7.51752085060303,3,1.75,8,0
7.84384863815247,5,2.25,8,0
7.43838353004431,4,2.5,8,0
7.79564653633459,3,2.5,8,0
7.91571319938212,5,2,7,0
7.35244110024358,3,1.5,7,0
6.94697599213542,2,1,7,0
7.50659178007084,4,1.75,7,0
7.5137092478397,3,3,9,0
7.67786350067821,3,2.5,8,0
7.64969262371151,3,2.75,9,0
7.22256601882217,3,1.5,7,0
7.25417784645652,2,2.5,8,0
8.32239411311117,5,3.25,9,0
7.34601020991329,3,1.75,7,0
7.64969262371151,4,2.25,8,0
7.05617528410041,3,1.75,7,0
8.18785544369562,5,2.5,7,0
7.11476944836646,3,1.5,7,0
7.69165682281055,4,2.5,8,0
6.94697599213542,3,1.75,7,0
8.45318786144033,5,4,9,0
7.72753511047545,4,2.25,8,0
7.57558465155779,4,2.25,8,0
7.539027055824,3,2.5,8,0
7.9550742732627,4,2.5,9,0
7.05617528410041,2,1,7,0
7.22256601882217,3,1.75,7,0
8.08948247436075,4,3.5,10,0
8.06148686687133,7,2.25,8,0
5.96614673912369,0,1,4,0
8.14612951002541,5,2.5,11,0
7.30653139893951,2,1.75,8,0
7.28619171470238,3,1.5,7,0
7.17011954344963,3,1.75,7,0
7.17011954344963,3,1.75,7,0
7.33953769540767,4,2,7,0
7.66387725870347,4,2.25,8,0
7.20785987143248,2,1.75,8,0
7.80384330353877,5,3.25,8,0
7.57044325205737,4,2.5,9,0
7.96901178110648,5,2.5,9,0
7.4265490723973,3,1.75,8,0
7.58069975222456,4,2.25,8,0
7.37148929521428,3,1.75,7,0
7.23705902612474,4,1,7,0
7.79975331828725,4,1.75,8,0
7.52294091807237,4,2,7,0
7.9373746961633,4,2.5,8,0
8.23747928861363,3,2.5,10,0
7.55485852104068,3,2,7,0
7.80791662892641,4,2.25,7,0
6.69703424766648,1,1,7,0
7.54960916515453,3,1.5,7,0
8.15765701519647,2,1.75,10,0
7.69621263934641,3,2.5,8,0
7.08170858610557,3,1.5,7,0
7.62070508683826,3,2.25,8,0
7.78322401633604,4,2.5,8,0
7.4205789054108,3,2.5,7,0
6.89770494312864,2,1,6,0
7.97933889526233,3,1.75,7,0
7.51752085060303,3,1.75,8,0
6.8134445995109,2,1,7,0
7.98956044933387,5,2.5,8,0
7.12286665859908,3,1.5,7,0
7.59085212368858,4,2.5,7,0
7.09007683577609,3,1,7,0
7.15461535691366,3,1.5,7,0
8.05515773181968,4,2.5,9,0
8.1605182474775,5,3.5,10,0
7.4265490723973,3,1.5,7,0
7.2152399787301,3,2.5,7,0
7.65444322647011,3,2.25,8,0
7.61775957660851,2,1,7,1
7.54960916515453,3,1.5,7,0
7.77485576666552,4,2,6,0
8.30647216010058,5,3.5,9,0
7.02108396428914,2,1.5,8,0
7.9550742732627,4,4,8,0
7.76641689801966,4,2.25,8,0
7.83991936001258,5,3,8,0
7.05617528410041,3,1.75,7,0
7.90470391387375,4,3.5,10,0
8.04558828080353,5,2.25,9,0
8.04558828080353,5,2.25,9,0
7.53369370984863,3,2,7,0
6.9177056098353,3,1,7,0
7.99967857949945,3,2.5,11,0
7.79152281915073,4,2.75,8,0
8.25062008217469,4,3.25,9,0
8.01961279440027,3,3,10,0
7.28619171470238,2,1.75,7,0
7.57044325205737,5,3,8,0
8.23747928861363,4,3.5,10,0
7.57558465155779,4,2.5,7,0
7.80384330353877,3,2.5,9,0
7.45587668749182,4,1.5,5,0
7.43248380791712,4,1.5,8,0
7.84384863815247,3,2.5,10,0
7.73630709654828,4,2.5,9,0
7.90470391387375,4,2.25,7,0
7.539027055824,4,1.75,7,0
7.98275770201111,4,2.5,8,0
8.04237800517328,3,2.5,9,0
8.15478757276852,4,2.5,10,0
7.01211529430638,2,1.5,7,0
7.79975331828725,4,2.25,7,0
7.73193072194849,4,1.75,7,0
6.80239476332431,3,1,6,0
7.59085212368858,4,1.75,7,0
8.11969625295725,3,2.75,7,0
7.75790620835175,5,2.25,8,0
8.04237800517328,4,2.5,8,0
6.88755257166462,2,1,6,0
7.29979736675816,4,2,7,0
7.49554194388426,3,2.25,8,0
7.66387725870347,2,1.75,8,0
7.14677217945264,2,1,7,0
7.0475172213573,2,2.5,7,0
7.51752085060303,3,2.5,8,0
8.06463647577422,4,3.5,9,0
7.31986492980897,5,2.75,7,0
8.02943284058124,4,2.5,8,0
7.49554194388426,3,2.25,8,0
7.33953769540767,3,1.75,8,0
7.75362354655975,3,1.75,8,0
7.24422751560335,4,1.75,7,0
7.9536697786498,4,2.5,8,0
8.67077227934454,4,3.5,11,0
8.12563098847706,3,2.5,8,0
7.27239839257005,3,1.5,8,0
7.46164039220858,3,2.5,8,0
7.29301767977278,3,1.75,7,0
7.94093976232779,3,2.5,8,0
7.64491934495886,4,3,7,0
8.32117830749028,4,3.25,10,0
8.0802374162167,5,3.25,9,0
7.86365126544865,4,2.5,9,0
7.63530388625941,3,1.75,8,0
7.41457288135059,3,1,7,0
7.37148929521428,4,1,7,0
7.52833176670725,3,1.75,8,0
7.25841215059531,3,1,6,0
7.12286665859908,3,1,6,0
7.82404601085629,4,2.5,8,0
7.87853419614036,4,2.5,8,0
7.27239839257005,3,1,7,0
8.01631789850341,5,3.25,9,0
7.50659178007084,3,1.5,7,0
7.70526247486633,3,2,9,0
7.79564653633459,3,1.75,7,0
7.4205789054108,3,1.75,8,0
7.07326971745971,3,1.75,7,0
7.39018142822643,3,1.75,7,0
6.93731408122368,2,1,8,0
7.97246601597457,4,2.75,9,0
8.13739583005665,3,2.25,9,0
7.44424864949671,3,1.75,8,0
7.36518012602101,3,1.5,6,0
7.11476944836646,3,2,7,0
7.69621263934641,5,2.5,7,0
7.85166117788927,5,2.25,8,0
8.10772006191053,4,3.5,10,0
6.99393297522319,3,1,7,0
7.99631723179675,5,2.75,8,0
7.58578882173203,3,1.75,8,0
8.07713663853845,4,3,9,0
7.37775890822787,3,1,7,0
6.50727771238501,2,1,6,0
7.76641689801966,4,1.75,7,0
7.67322312112171,3,3,7,0
6.42971947803914,2,1,6,0
7.45587668749182,4,1.75,7,0
7.82404601085629,5,2,7,0
6.89770494312864,3,1,6,0
7.25841215059531,3,2,8,0
7.68248244653451,3,2.25,8,0
7.539027055824,4,2,8,0
7.17011954344963,3,1,7,0
7.76641689801966,3,1.5,7,0
7.48436864328613,3,1.5,8,0
7.67786350067821,2,2.25,8,0
6.85646198459459,2,1,7,0
7.4265490723973,3,1.75,8,0
7.73630709654828,4,2.5,9,0
8.32845106681936,4,5.25,11,0
8.27384693278451,4,3.75,8,0
7.3132203870903,3,1.75,7,0
7.4500795698075,3,1.75,7,0
7.87891291229713,4,2.5,7,0
8.50309426703674,3,2.5,9,0
7.80791662892641,3,2.5,8,0
7.59839932932396,4,2.25,8,0
8.00969535774292,3,2.5,10,0
7.14677217945264,3,1.75,7,0
8.03268487596762,4,2.75,9,0
7.4205789054108,3,2.25,7,0
7.29301767977278,3,2,7,0
7.45587668749182,3,1.75,7,0
6.97541392745595,3,1,7,0
7.41457288135059,3,1.5,7,0
7.7873820264847,4,2.25,8,0
6.94697599213542,3,2.5,7,0
6.87729607149743,2,1,7,0
7.97590836016554,5,2.75,8,0
7.75790620835175,3,1.75,8,0
7.539027055824,3,1.75,7,0
7.01211529430638,2,1,6,0
7.93379687481541,4,2.5,9,0
7.37148929521428,4,2,8,0
8.64822145382264,6,2.75,10,0
7.09007683577609,4,1,6,0
8.07090608878782,3,3,8,0
7.31986492980897,3,2.25,7,0
7.539027055824,3,1.75,7,0
8.02943284058124,4,2.5,8,0
7.65444322647011,4,2.25,8,0
7.7621706071382,3,2,9,0
8.0925452638913,4,3.5,8,0
7.70526247486633,4,1.75,7,0
8.6978466911095,4,3.5,11,0
7.4730690880322,3,2,7,0
7.69621263934641,4,2.75,7,0
7.34601020991329,4,1,6,0
8.53109609658523,4,3.75,11,0
6.94697599213542,2,2.25,8,0
7.84776253747361,3,1.5,8,0
7.52294091807237,3,1.75,8,0
7.64491934495886,3,1.5,7,0
7.60589000105312,3,2.5,8,0
7.83122021460429,4,2.5,8,0
7.94093976232779,3,2.75,8,0
7.86326672400957,3,2.5,9,0
7.63046126178363,3,2.5,8,0
7.97933889526233,3,2.5,8,0
7.66387725870347,4,2.5,8,0
7.73630709654828,3,3,8,0
7.11476944836646,3,1,7,0
7.61085279039525,3,1.75,9,0
7.26542972325395,3,2,7,0
7.72753511047545,2,2.5,7,0
7.55485852104068,4,2.5,8,0
7.48436864328613,3,1.5,7,0
7.89729647259588,4,2.5,7,0
7.1929342212158,3,1.75,7,0
8.02617019494643,4,2.5,8,0
7.4730690880322,3,3.25,8,0
7.35883089834235,3,1.75,7,0
6.86693328446188,2,1,6,0
7.4265490723973,3,2,7,0
7.27239839257005,2,1,7,0
7.58069975222456,3,2.25,8,0
7.4899708988348,4,2,7,0
7.84776253747361,3,2.5,9,0
6.9177056098353,2,1.5,7,0
7.84776253747361,4,3.75,7,0
7.09007683577609,2,1.75,7,0
8.27129265297941,3,2.5,10,0
7.72312009226633,4,1.75,9,0
7.65444322647011,3,2.25,8,0
8.11372608597075,4,2.5,10,0
7.24422751560335,3,1,6,0
7.4730690880322,4,1.75,7,0
7.60589000105312,3,2.5,8,0
7.74066440191724,4,2,8,0
7.82803803212583,5,2.75,7,0
7.20042489294496,3,2,7,0
7.35244110024358,3,1.75,7,0
8.11671562481911,4,3.5,7,0
8.21878715560148,4,2.75,9,0
7.79564653633459,4,2.5,8,0
7.79564653633459,3,1.75,8,0
7.64969262371151,3,2.25,8,0
7.539027055824,2,2.5,9,0
7.39633529380081,3,2.5,8,0
7.40245152081824,4,1,7,0
7.74500280351584,4,2.75,8,0
7.56527528189893,2,2,8,0
8.46589989702869,4,4.5,10,0
7.74066440191724,4,2.5,7,0
6.95654544315157,2,1,7,0
7.3132203870903,2,1,6,0
7.0475172213573,3,1,6,0
7.56008046502183,4,1.5,7,0
8.20521842639541,4,2.75,10,0
7.4500795698075,3,1.75,7,0
7.64969262371151,3,2.25,8,0
7.78322401633604,4,2.5,8,0
7.83991936001258,3,2.5,10,0
7.64012317269536,4,1.75,7,0
8.13153071060425,5,3.25,10,0
7.69621263934641,4,1.75,8,0
7.6685611080159,5,1.75,7,0
8.25582842728183,5,3.25,9,0
8.35936910622267,4,3.25,9,0
7.20042489294496,3,1.75,7,0
7.00306545878646,1,1.5,8,0
7.96206730875367,5,2.75,9,0
7.18538701558042,2,1,7,0
7.67322312112171,6,2,7,0
7.81197342962202,4,1.5,7,0
7.55485852104068,4,2.75,7,0
7.66387725870347,3,2.5,7,0
7.71423114484909,4,2.5,9,0
7.49554194388426,5,2.75,7,0
7.67786350067821,3,1.5,8,0
8.0519780789023,4,2.5,8,0
7.56008046502183,3,2.5,8,0
6.95654544315157,3,1,7,0
8.2147358333823,4,3.5,9,0
8.27129265297941,4,2.5,9,0
8.00969535774292,4,2.75,8,0
7.22256601882217,4,1.5,7,0
7.64012317269536,4,2.75,8,0
7.71868549519847,3,2.5,7,0
7.65917136766606,5,1.75,7,0
7.70526247486633,5,3,7,0
7.27239839257005,3,2.5,8,0
6.8134445995109,3,1,7,0
7.14677217945264,3,1,7,0
7.81601383915903,3,2.5,9,0
7.87473912517181,6,2.75,9,0
7.7873820264847,3,2,9,0
7.98275770201111,4,2.75,9,0
7.35883089834235,3,2.25,8,0
7.54960916515453,4,1,7,0
7.85941315469358,6,2.5,8,0
8.24538446812075,4,2.5,9,0
7.73630709654828,3,2.5,9,0
7.1066061377273,1,2.25,8,0
7.00306545878646,3,1.75,7,0
7.94093976232779,4,2.5,8,0
6.79122146272619,3,1,6,0
7.15461535691366,3,2,7,0
7.74932246466036,3,2.5,8,0
7.4500795698075,3,2.25,8,0
7.33302301438648,3,1.75,7,0
7.36518012602101,3,1.75,7,0
7.2152399787301,3,1,6,0
7.8935720735049,4,3,8,0
7.40245152081824,3,2.25,8,0
7.83201418050547,3,2.25,8,0
7.24422751560335,3,2.25,9,0
7.74066440191724,4,2.75,9,0
7.54960916515453,3,1.75,7,0
7.60090245954208,3,2.25,8,0
6.80239476332431,2,1,6,0
7.99967857949945,4,2.5,9,0
7.52294091807237,4,2,7,0
7.35883089834235,4,1,7,0
6.50727771238501,2,1,6,0
