"bedrooms","bathrooms","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","zipcode","lat","long","sqft_living15","sqft_lot15","log_sqft_living","age","log_sqft_lot","age_renov"
4,2.5,1,0,0,4,9,1310,960,98040,47.5416,-122.232,2810,13475,7.72753511047545,42,9.50666003282355,0
9,3,2,0,0,3,7,2830,850,98102,47.6374,-122.324,1960,2450,8.21066803116298,109,8.38935981990635,0
3,2,1,0,0,4,8,1040,840,98109,47.6418,-122.351,1790,3000,7.539027055824,86,8.00636756765025,0
3,1,1,0,0,4,7,910,140,98115,47.6897,-122.285,1500,5664,6.95654544315157,70,8.64188563537355,0
3,3.25,1,0,0,3,9,2250,0,98038,47.4246,-122.014,2760,84070,7.71868549519847,12,11.0111917178825,0
3,3.25,3,0,0,3,8,1689,0,98125,47.7174,-122.317,1459,1384,7.4318919168078,9,7.23561914106675,0
6,3,1,0,0,3,8,1430,1430,98006,47.546,-122.175,1920,13452,7.9585769038139,55,9.78992684031296,2
4,2.5,3,0,0,4,10,2710,0,98122,47.604,-122.288,1810,3586,7.90470391387375,27,8.31115254800169,0
3,2,1,0,0,4,7,1770,0,98033,47.6642,-122.173,2250,11250,7.47873482556787,50,8.88183630500415,0
4,2.75,1,0,0,3,8,1860,960,98006,47.5579,-122.174,2580,13193,7.94449216393216,52,9.48744166488378,0
4,3.25,1,0,0,4,8,2000,1400,98072,47.7293,-122.099,3460,47920,8.13153071060425,37,11.5045908281802,0
4,2.5,2,0,0,3,9,3110,0,98052,47.7011,-122.112,3090,7000,8.04237800517328,13,8.84361509218395,0
4,1,1,0,0,3,7,1080,400,98155,47.7629,-122.318,1580,8502,7.29979736675816,64,9.02653771890043,0
2,1,1,0,0,3,6,940,0,98136,47.5379,-122.386,1330,8740,6.84587987526405,107,9.19410935886576,0
4,2.5,2,0,0,3,8,2680,0,98052,47.7073,-122.114,2750,4548,7.8935720735049,8,8.42244285487043,0
4,2.75,2,0,0,3,9,3190,0,98075,47.5903,-121.988,3160,5773,8.06777619577889,12,8.5956346177228,0
3,2.5,2,0,1,3,9,1920,0,98119,47.6472,-122.373,1790,4500,7.56008046502183,68,8.40737832540903,20
3,2.5,2,0,0,3,9,2610,0,98052,47.6648,-122.137,2610,8458,7.86710550031674,21,8.92399074475818,0
3,0.75,1,0,0,2,6,1040,0,98055,47.4518,-122.199,1270,24090,6.94697599213542,70,10.6497014540328,0
4,3.25,1,0,0,3,11,2270,610,98005,47.6587,-122.163,1910,167378,7.96554557312999,35,10.472063081843,0
3,2,2,0,0,4,7,1450,0,98022,47.1947,-121.989,1450,8653,7.27931883541462,26,9.07920610395138,0
6,4.5,3,0,4,4,9,2782,1120,98116,47.5837,-122.399,1100,3870,8.26924452118306,40,8.26359043261732,0
4,2.5,1,0,0,3,8,1500,960,98023,47.3081,-122.384,2210,7800,7.80791662892641,40,8.96187901267768,0
3,2.5,2,0,0,3,9,2170,0,98029,47.5458,-121.996,2170,5000,7.68248244653451,14,8.51719319141624,0
5,2.25,1,0,0,3,7,1450,520,98024,47.5669,-121.905,1300,10800,7.58578882173203,31,9.63213804137191,0
3,1,1,0,0,3,7,1000,0,98133,47.7339,-122.337,1320,5250,6.90775527898214,63,8.60410456340553,0
3,2,1,0,0,4,7,790,790,98117,47.6769,-122.371,1350,5350,7.36518012602101,108,8.29654652030061,0
4,1.5,1,0,0,3,7,1100,1030,98032,47.383,-122.288,1480,8120,7.66387725870347,55,9.0825070004663,0
4,1,1,0,0,3,7,1370,0,98155,47.736,-122.301,1370,8187,7.22256601882217,68,9.04770378849863,0
4,2,1,0,2,3,8,1330,820,98003,47.3376,-122.323,2310,14034,7.67322312112171,51,9.55824698622306,0
3,1.75,1,0,0,4,8,1370,0,98092,47.2969,-122.163,2100,15260,7.22256601882217,40,9.54895317309651,0
3,1,2,0,0,4,8,1370,0,98105,47.6711,-122.324,1370,4000,7.22256601882217,99,8.29404964010203,0
3,3,2,0,2,4,8,2330,960,98070,47.504,-122.464,1830,30494,8.09864284375942,42,11.2956521500544,0
3,2,2,0,0,3,9,3190,0,98022,47.2737,-122.015,2930,206474,8.06777619577889,23,12.2421441744347,0
4,3.25,1,0,1,3,10,3300,840,98004,47.6344,-122.215,4020,20008,8.32845106681936,40,9.93953014388306,12
3,1.75,1,0,0,3,7,1690,0,98030,47.3546,-122.176,1690,7532,7.43248380791712,31,9.09391890895893,0
5,1,1.5,0,0,3,7,1690,0,98115,47.6746,-122.325,1230,4500,7.43248380791712,103,8.08332860878638,0
3,1,1,0,0,3,7,1430,0,98034,47.7317,-122.241,1670,10075,7.26542972325395,55,9.50076867009599,0
4,3.75,2,0,0,3,9,1980,0,98103,47.6901,-122.356,1480,3840,7.59085212368858,8,8.31752199628717,0
3,2.5,2,0,0,4,7,1490,0,98042,47.3712,-122.092,1640,7943,7.30653139893951,27,8.99986622376264,0
5,3,1,0,2,5,8,1900,1720,98006,47.5512,-122.191,2930,10669,8.19422930481982,53,9.45548022116229,0
4,2.5,1,0,1,5,9,1870,850,98040,47.5489,-122.216,3560,15993,7.90838715929004,54,9.70832388772888,0
4,1.75,1,0,0,4,7,1490,0,98031,47.3894,-122.166,1180,8372,7.30653139893951,47,9.05298456119998,0
3,1.75,1,0,0,3,7,1230,0,98023,47.2881,-122.363,1540,7210,7.11476944836646,31,8.88183630500415,0
3,2,1,0,0,4,7,1340,560,98023,47.305,-122.373,1690,7840,7.54960916515453,40,8.98469369044386,0
3,1.75,1,0,0,4,7,1530,0,98133,47.7767,-122.356,1940,9883,7.33302301438648,39,9.23989917421773,0
3,1.75,1,0,0,3,8,1390,900,98077,47.7398,-122.041,2410,44866,7.73630709654828,36,10.7114355485733,0
5,1.5,1,0,0,3,8,1280,960,98125,47.7046,-122.316,1870,6380,7.71423114484909,61,8.75416074932352,0
4,2.5,2,0,0,3,9,3470,0,98065,47.5423,-121.877,3450,9380,8.15190987294091,12,9.56598478510039,0
4,2.5,1,0,0,4,8,1550,1500,98030,47.3626,-122.209,2350,15390,8.02289686960146,34,10.3874557221322,0
3,1,1,0,0,4,7,1100,0,98030,47.3632,-122.174,1770,6050,7.00306545878646,62,8.65416864644332,0
3,1,1,0,0,3,7,1080,530,98031,47.3943,-122.189,1800,7600,7.38398945797851,41,8.87346805533363,0
3,2.75,1,0,0,3,8,1210,700,98023,47.3128,-122.345,2450,7989,7.55485852104068,33,9.64911129879082,0
3,2,1,0,2,3,7,1230,280,98125,47.7053,-122.303,1950,8089,7.31986492980897,44,8.86304982791909,0
3,1.5,2,0,0,4,6,1280,0,98002,47.335,-122.215,1280,4366,7.15461535691366,32,8.38160253710989,0
3,2.5,2.5,0,0,3,8,1530,380,98199,47.6441,-122.385,1760,1750,7.55485852104068,10,7.31388683163346,0
3,1,2,0,0,4,6,1170,0,98092,47.3155,-122.182,1090,3330,7.0647590277918,48,8.11072758297449,0
2,1,1,0,0,3,7,1550,0,98117,47.7005,-122.358,1340,6350,7.34601020991329,87,8.950662495934,38
3,1,1,0,0,4,7,1060,0,98106,47.5649,-122.358,1060,7457,6.96602418710611,49,8.97714648480847,0
2,1,1,0,0,3,7,1040,0,98133,47.7024,-122.346,1040,3844,6.94697599213542,73,8.65956043270316,0
3,2.5,2,0,0,5,7,1550,0,98033,47.6973,-122.194,2610,10800,7.34601020991329,18,9.46653177733659,0
3,2.5,1,1,4,4,9,1580,910,98146,47.488,-122.364,2800,24121,7.82003798945875,56,10.1141940837467,0
2,1,1,0,0,4,6,920,0,98002,47.3012,-122.218,1210,6180,6.82437367004309,67,8.68084148294457,0
3,1,1.5,0,0,5,6,1250,0,98022,47.2092,-121.997,1250,8792,7.13089883029635,78,9.02111503886543,0
3,1.5,2,0,0,4,8,1630,910,98119,47.637,-122.361,2520,5400,7.83991936001258,95,7.90100705199242,0
5,1.75,1,0,2,3,8,1380,810,98030,47.3764,-122.176,1920,8366,7.69165682281055,39,9.72841962445348,0
3,1.75,1,0,0,4,7,1340,0,98010,47.2931,-121.992,2250,232230,7.20042489294496,30,12.1859719738232,0
5,2.5,1,0,0,4,8,1400,1010,98040,47.5416,-122.231,2440,15300,7.7873820264847,42,9.63560810738053,0
3,1.75,1,0,0,3,7,1830,0,98155,47.7554,-122.306,1850,8624,7.51207124583547,54,9.30145996534367,0
3,1,2,0,0,3,6,1740,110,98108,47.5446,-122.296,1520,3578,7.52294091807237,89,8.66129353538999,0
3,1,1,0,0,3,7,1410,0,98177,47.7621,-122.36,1580,8250,7.25134498337221,63,9.01796847932873,0
3,1.75,1,0,0,3,8,1460,0,98058,47.4457,-122.128,2050,7210,7.28619171470238,42,8.97259066827261,0
3,2.5,2,0,0,3,9,1200,300,98119,47.6451,-122.375,1680,1627,7.3132203870903,3,7.22620901010067,0
3,1,1.5,0,0,4,6,1130,0,98133,47.7298,-122.355,1350,1358,7.02997291170639,75,8.88183630500415,0
2,2.5,2,0,0,3,8,1620,0,98065,47.5167,-121.878,1750,2828,7.39018142822643,9,8.06965530688617,0
2,1.75,1,0,0,3,7,1450,880,98188,47.4282,-122.28,1830,12178,7.75362354655975,35,8.89288614119073,0
3,3,3,0,0,3,7,1520,0,98115,47.6822,-122.326,1520,1500,7.32646561384032,14,7.49554194388426,0
4,2.5,2,0,0,3,8,2840,0,98022,47.19,-122.013,2630,9900,7.95155933115525,16,9.07635173197287,0
3,2,1,0,0,3,7,1520,0,98166,47.4745,-122.343,1740,8464,7.32646561384032,68,8.91677435636543,0
3,1,1,0,0,3,8,1740,0,98118,47.5596,-122.27,1600,4800,7.46164039220858,65,8.47637119689598,0
4,4,2,0,0,3,9,4000,0,98065,47.5421,-121.888,3920,8048,8.29404964010203,10,9.13873695311649,0
3,2.25,1,0,3,4,9,1670,1110,98199,47.6442,-122.406,2780,6000,7.93020620668468,69,8.69951474821019,0
4,4.25,1,0,4,5,9,2140,1360,98177,47.7222,-122.367,3110,8750,8.1605182474775,66,9.07680897935166,0
3,1,1,0,0,3,7,1060,0,98030,47.36,-122.178,1900,5971,6.96602418710611,57,10.8642161338409,0
3,1,1.5,0,0,3,7,1290,0,98118,47.5462,-122.277,1160,5040,7.16239749735572,91,8.29404964010203,0
3,2.5,1,0,0,3,8,1600,790,98034,47.726,-122.194,2020,7300,7.77904864492556,39,8.76950712003023,0
5,1.75,1,0,0,3,7,1380,1080,98028,47.7452,-122.224,2028,11078,7.80791662892641,45,9.55393007636626,0
4,2.75,1,0,3,4,9,1580,1350,98023,47.3227,-122.384,2930,9758,7.98275770201111,39,9.99879773234045,0
4,2.25,2,0,0,3,7,2200,0,98155,47.7456,-122.315,1090,8290,7.69621263934641,27,9.02304647355567,0
3,2.5,1,0,0,3,8,1470,400,98034,47.7265,-122.206,1930,7344,7.53369370984863,37,8.90163893230033,0
4,2.5,1,0,0,4,7,1190,870,98155,47.7686,-122.317,1350,8972,7.63046126178363,42,9.101417964752,0
4,1.75,1,0,0,3,7,1610,0,98034,47.727,-122.176,1870,11850,7.38398945797851,49,9.33300038471207,0
3,2.25,2,0,0,3,7,2120,0,98092,47.3364,-122.17,2420,3400,7.65917136766606,15,8.13153071060425,0
3,3.5,2,0,0,3,8,1160,290,98199,47.6508,-122.383,1390,1282,7.27931883541462,10,7.14124512235049,0
2,1,1,0,0,4,7,1090,890,98144,47.586,-122.295,1720,5000,7.59085212368858,94,8.51719319141624,0
2,1,1,0,0,3,6,860,0,98133,47.7274,-122.337,1220,6800,6.75693238924755,74,8.8246778911642,0
3,1.75,1,0,0,3,7,1460,0,98056,47.5155,-122.189,1550,8800,7.28619171470238,32,9.13356731317027,0
5,2,1,0,0,4,7,1340,1250,98008,47.6112,-122.126,1750,8610,7.85941315469358,59,9.06067959742178,0
2,1,1,0,0,3,6,1120,0,98019,47.7378,-121.912,1480,217800,7.02108396428914,41,12.291332489481,0
3,1,1.5,0,0,4,5,1340,0,98032,47.4023,-122.273,1340,37703,7.20042489294496,72,9.96815106586185,0
4,1.5,1.5,0,3,3,8,1780,0,98118,47.5589,-122.264,1710,3600,7.48436864328613,91,8.04558828080353,0
4,2.5,1.5,0,0,5,8,1910,1010,98105,47.6578,-122.28,2470,4000,7.97933889526233,108,8.29404964010203,0
4,3.25,1,0,0,3,7,1410,1410,98155,47.7473,-122.285,2320,6611,7.94449216393216,59,8.79649020733358,0
3,2.25,3,0,0,3,8,1550,0,98107,47.6729,-122.379,1550,2918,7.34601020991329,14,7.5595594960077,0
3,2.25,1,0,3,4,8,1600,0,98022,47.1991,-122.013,1600,39848,7.37775890822787,59,10.5928274947531,0
4,2.75,2,0,4,4,10,3190,0,98034,47.6991,-122.235,2750,13496,8.06777619577889,35,9.878836189095,0
3,1.75,1,0,0,4,7,980,980,98115,47.6975,-122.316,1480,6380,7.58069975222456,78,8.76092337633884,0
3,1,1,0,0,3,7,970,0,98045,47.4451,-121.768,1110,9600,6.87729607149743,45,9.16951837745593,0
3,1.5,1,0,0,4,7,1360,0,98059,47.4948,-122.134,1650,10726,7.2152399787301,51,9.28042597954287,0
3,1.5,1,0,0,4,7,1360,0,98059,47.4948,-122.134,1650,10726,7.2152399787301,51,9.28042597954287,0
6,3.75,2,0,0,4,8,3810,0,98103,47.6938,-122.34,1610,4561,8.24538446812075,40,8.80432511256254,0
3,1.75,1,0,0,3,7,1100,240,98042,47.3668,-122.09,1540,7860,7.20042489294496,32,9.01796847932873,0
3,2.25,3,0,0,3,9,1990,0,98118,47.5404,-122.268,1280,5000,7.59588991771854,5,8.51258257885855,0
3,1.75,1,0,0,3,7,1120,0,98198,47.3694,-122.311,1900,8736,7.02108396428914,49,9.22886767659007,0
4,1.75,1.5,0,0,3,7,1460,600,98105,47.6698,-122.325,1620,4080,7.63046126178363,95,8.31385226739821,21
3,1.5,1,0,0,5,6,1170,0,98126,47.5338,-122.381,920,4242,7.0647590277918,100,8.31385226739821,0
3,2.5,2,0,1,3,9,1080,530,98119,47.6423,-122.375,1610,1249,7.38398945797851,3,7.1276936993474,0
3,2,2,0,0,3,9,1430,460,98136,47.5438,-122.385,1780,1562,7.54433210805369,5,7.37713371283395,0
2,2,2,0,0,3,9,720,350,98106,47.5213,-122.357,1070,928,6.97541392745595,9,6.47543271670409,0
3,1.75,1,0,0,3,8,1680,0,98055,47.4501,-122.208,2220,5664,7.4265490723973,28,8.71735466633852,0
4,2.75,2,0,0,3,9,2890,0,98006,47.554,-122.189,2890,10108,7.96901178110648,3,8.96456770260161,0
2,1,1,0,0,3,7,1060,300,98115,47.6841,-122.291,1800,5100,7.2152399787301,70,8.71931737550637,0
3,1.5,2,0,0,3,8,1660,0,98119,47.6352,-122.358,1690,4000,7.41457288135059,110,8.47637119689598,0
2,1,1,0,0,3,7,1620,0,98115,47.6731,-122.326,1650,4590,7.39018142822643,66,8.71931737550637,0
2,1,1,0,1,4,6,960,0,98033,47.6646,-122.202,1460,6054,6.86693328446188,75,8.74241458252541,0
4,1.75,1.5,0,0,4,6,1000,0,98155,47.742,-122.324,1280,7200,6.90775527898214,70,8.88183630500415,0
2,2.5,1,0,0,3,8,2395,0,98053,47.7114,-122.029,2170,6162,7.78113850984502,14,8.72306850116393,0
4,1.75,1,0,0,3,8,1800,1250,98034,47.7228,-122.183,2020,8660,8.02289686960146,51,9.15271125913955,0
2,1,1.5,0,0,4,6,1120,0,98010,47.3205,-121.867,1640,136662,7.02108396428914,45,11.3888011156166,0
4,3.25,2,0,0,3,9,2190,770,98119,47.6526,-122.372,2150,6000,7.99294454731811,10,8.3654396361887,0
3,2.25,3,0,0,3,8,1250,0,98133,47.7099,-122.333,1250,1017,7.13089883029635,9,6.92461239604856,0
4,2,1,0,0,4,7,980,960,98107,47.6719,-122.369,1940,5000,7.57044325205737,107,8.51719319141624,0
3,2.5,2,0,0,3,8,1750,0,98052,47.6638,-122.129,1750,5700,7.46737106691756,40,8.26873183211774,0
4,1.75,1,0,0,4,7,2150,0,98004,47.5828,-122.197,2370,9148,7.67322312112171,62,9.12129055514267,0
2,1.75,1,0,0,4,7,910,590,98117,47.7004,-122.371,1450,6800,7.3132203870903,75,8.8246778911642,0
3,2.75,2,1,4,3,7,3230,0,98023,47.3344,-122.37,2560,72229,8.0802374162167,92,11.2370270253445,24
4,2.5,2,0,0,3,8,3000,0,98034,47.7315,-122.224,1930,8866,8.00636756765025,32,9.06473639811739,0
4,1.75,1,0,0,4,7,1520,0,98034,47.7356,-122.191,1520,7500,7.32646561384032,50,8.94897560784178,0
3,1.5,1,0,0,3,7,1190,0,98042,47.385,-122.085,1190,9905,7.08170858610557,49,9.22187360778986,0
3,1,1,0,0,3,7,990,0,98148,47.425,-122.331,1180,9750,6.89770494312864,64,9.01857435635423,0
3,1,1,0,0,3,7,1250,0,98001,47.3414,-122.286,1450,7350,7.13089883029635,52,8.89288614119073,0
4,2,1,0,0,3,7,1330,750,98118,47.5392,-122.278,2080,6741,7.64012317269536,57,8.75778365633417,0
3,2.5,2,0,0,3,7,1640,0,98019,47.7345,-121.977,1560,10101,7.40245152081824,29,9.25186611880468,0
4,1.5,1.5,0,0,3,7,1350,200,98105,47.6604,-122.324,1710,5535,7.34601020991329,99,8.00636756765025,0
3,1,1,0,0,4,7,1290,0,98092,47.3356,-122.157,2370,98881,7.16239749735572,57,12.1520704221475,0
3,3,2,0,3,3,10,3250,0,98146,47.5123,-122.39,2820,7752,8.08641027532378,13,8.5356223268846,0
3,1.75,1,0,0,5,6,1260,0,98108,47.5501,-122.296,1270,5480,7.13886699994552,75,9.37373391888462,0
3,3.5,3,0,0,3,10,2840,0,98052,47.7069,-122.117,3040,5400,7.95155933115525,11,8.40469616018909,0
3,2.25,2,0,0,4,8,1960,0,98052,47.6642,-122.129,1860,6160,7.58069975222456,40,8.77955745588373,0
3,1,1,0,0,2,5,760,0,98118,47.5513,-122.275,1020,5356,6.63331843328038,114,8.03592636989179,0
3,1.75,2,0,0,5,8,2240,0,98070,47.4638,-122.484,2030,202554,7.71423114484909,41,11.2673445685371,0
4,2.25,2,0,0,4,9,2240,0,98040,47.5489,-122.225,2440,9618,7.71423114484909,47,9.17823031805795,0
3,1.75,1,0,2,3,8,1820,0,98146,47.5068,-122.386,2490,9480,7.50659178007084,69,9.65310126482804,0
4,3.5,2,0,3,3,9,3370,0,98045,47.4398,-121.738,2790,114868,8.12266802334641,12,12.9844796700409,0
3,1,1,0,0,4,8,1160,0,98105,47.6718,-122.291,1810,4360,7.05617528410041,88,8.38022733634308,0
3,2.25,1,0,0,3,8,1320,320,98052,47.6772,-122.153,1770,9476,7.40245152081824,30,9.06242024189956,0
1,0.75,1,0,0,3,5,820,0,98065,47.5316,-121.764,1590,14163,6.7093043402583,18,10.9967019655176,0
4,2.5,2,0,0,3,9,2800,0,98038,47.3594,-122.04,2750,4750,7.9373746961633,12,8.45254799792271,0
3,1.75,1.5,0,0,3,6,1080,700,98146,47.5105,-122.36,1500,5000,7.48436864328613,60,8.51719319141624,0
4,2.75,1,0,0,3,7,1410,790,98092,47.3224,-122.122,2240,58806,7.69621263934641,28,12.4999691185339,0
4,2,1,0,0,5,6,740,740,98108,47.55,-122.312,1480,6420,7.29979736675816,107,8.04942705711069,0
3,3,2,0,0,3,7,1860,150,98118,47.5525,-122.269,1370,5100,7.60589000105312,16,7.84541603659248,0
3,2,1.5,0,0,4,7,2080,800,98117,47.6805,-122.385,1820,5100,7.96554557312999,91,8.53699581871242,0
3,1,1,0,0,5,6,940,0,98107,47.6733,-122.383,1700,5000,6.84587987526405,117,7.57455848420248,0
4,1.75,1,0,0,3,7,1620,0,98030,47.3808,-122.211,1890,9975,7.39018142822643,49,9.26198360512802,0
4,3.25,2,0,0,3,11,4400,0,98075,47.5927,-122.064,3240,9791,8.38935981990635,29,12.4786385420976,0
3,1.75,1,0,0,3,7,1410,120,98116,47.5745,-122.396,2040,6000,7.33302301438648,62,8.81626020873458,0
4,2.75,1,0,4,4,9,1780,1680,98006,47.568,-122.153,3200,13874,8.14902386805177,43,9.33697302290955,0
4,2.5,2,0,0,3,7,2890,0,98065,47.5447,-121.883,2850,6687,7.96901178110648,11,8.89645120735523,0
3,1.5,1,0,0,3,7,1980,0,98168,47.4696,-122.298,1510,9072,7.59085212368858,58,9.32491827668362,0
3,1,1.5,0,0,3,8,1980,0,98102,47.6429,-122.327,1380,1249,7.59085212368858,105,8.08425410630732,0
2,1.5,1,0,0,3,7,820,630,98103,47.6911,-122.348,1450,5100,7.27931883541462,33,7.84384863815247,0
4,3,1,0,4,5,11,2180,2100,98116,47.5811,-122.4,2490,8858,8.36170828857584,46,9.84341902607001,0
4,2.5,2,0,0,3,7,1810,0,98042,47.3531,-122.143,1760,7417,7.50108212425987,23,8.78094111357239,0
3,3,2,1,4,3,10,2490,0,98116,47.5596,-122.403,2580,12119,7.82003798945875,17,10.229259891735,0
3,1,1.5,0,0,5,7,1610,0,98126,47.5704,-122.376,1680,4467,7.38398945797851,89,8.32069157104845,0
1,2.5,2,0,0,3,7,1090,730,98103,47.6529,-122.339,1860,3420,7.50659178007084,107,8.00903068506973,13
5,5.75,2,0,0,3,13,6200,3000,98039,47.6289,-122.233,3560,24345,9.12695876303713,16,10.4650728283279,0
4,2.5,2,0,0,4,10,3520,0,98077,47.7437,-122.035,3210,35991,8.16621626859214,25,10.491024186183,0
4,2.25,1,0,0,4,9,1870,1870,98177,47.7027,-122.378,2610,10902,8.22684089040858,66,9.7981270368783,0
3,2.25,2,0,0,3,7,2150,0,98188,47.4605,-122.277,2010,10800,7.67322312112171,26,10.3246947675929,0
4,3.25,2,0,0,3,10,3526,0,98075,47.567,-122.033,3639,15090,8.16791936295782,20,9.67771554986823,0
2,1,1,0,0,3,7,830,240,98116,47.5736,-122.393,1310,6625,6.97541392745595,67,8.79860565085442,0
3,1,1,0,0,3,7,1410,0,98058,47.4303,-122.067,2000,81021,7.25134498337221,68,11.302463659312,36
4,2.5,2,0,0,3,10,3190,0,98074,47.6216,-122.015,3040,49658,8.06777619577889,18,10.8129147843889,0
2,1,1,0,0,3,7,1270,0,98199,47.6482,-122.393,1770,6000,7.14677217945264,78,8.69951474821019,0
4,1.5,1.5,0,0,4,7,1970,0,98059,47.4612,-122.069,1880,14880,7.58578882173203,54,9.58121403531473,0
3,2.25,1,0,0,4,8,1180,460,98032,47.3739,-122.29,1930,7630,7.40245152081824,49,8.9398431242785,0
3,1,1,0,0,3,8,1600,0,98118,47.5507,-122.261,1760,8280,7.37775890822787,64,8.87640491500694,0
3,2.5,2,0,0,3,7,3020,0,98092,47.3361,-122.175,2710,5470,8.01301211036892,14,8.67726913926287,0
2,1,1,0,0,3,6,1350,0,98077,47.7617,-122.061,2330,104108,7.20785987143248,70,12.8172421225189,0
4,1.75,1,0,0,3,7,1070,800,98042,47.3775,-122.165,2100,10185,7.53369370984863,58,10.0020651158971,0
3,2.75,1.5,1,4,3,9,1940,790,98146,47.4857,-122.361,2630,28188,7.91205688817901,54,10.5679522967338,16
2,1,1,0,0,3,7,620,480,98019,47.7728,-121.9,1790,20009,7.00306545878646,37,9.78790833668397,0
5,3.5,2,0,0,4,11,4320,0,98004,47.644,-122.185,4320,44584,8.37101068123816,20,10.6168294403816,0
3,2.5,1,0,3,4,7,1350,1350,98198,47.397,-122.321,2470,10664,7.90100705199242,58,9.20974019190415,0
3,3,1,0,0,3,10,2170,1530,98117,47.6956,-122.392,2320,12000,8.21608809863232,17,9.73252127978031,0
4,1.75,1,0,0,4,7,1250,940,98028,47.7396,-122.256,2190,9225,7.69165682281055,58,9.12967246890873,0
5,2.75,1,0,0,3,7,1420,1420,98028,47.7618,-122.253,2210,11620,7.95155933115525,57,9.41352608394945,0
4,2.75,1,0,0,4,8,1310,1300,98058,47.4612,-122.147,1900,10500,7.86710550031674,30,9.11349902052663,0
3,2.5,2,0,0,3,8,2630,0,98053,47.688,-122.038,2330,4715,7.87473912517181,16,8.67025756714308,0
3,1.5,1,0,0,5,7,1090,0,98058,47.4553,-122.174,1540,7624,6.99393297522319,51,8.94871583384369,0
4,3.5,2,0,0,3,9,3090,0,98092,47.3087,-122.088,2400,50543,8.03592636989179,18,11.5212407965739,0
2,2,1,0,0,4,6,860,810,98126,47.5461,-122.377,1300,7770,7.4205789054108,98,8.95828281049733,0
3,1,2,0,0,3,7,1300,0,98119,47.6345,-122.366,2510,4800,7.17011954344963,117,8.1886891244442,0
3,2.5,1,0,4,3,10,2530,1140,98177,47.7588,-122.376,2920,20000,8.20794694104862,34,9.82579624482026,0
4,2.5,2,0,0,3,8,1700,0,98030,47.3582,-122.191,1930,6035,7.43838353004431,23,8.70466811345099,0
2,3,1,0,0,3,8,2560,0,98014,47.6955,-121.861,1620,40946,7.84776253747361,13,13.7976296429956,0
4,2.5,2,0,0,3,8,2400,370,98136,47.5536,-122.383,2120,6000,7.92660259918138,24,8.69951474821019,0
3,3.25,2,0,0,3,9,3240,0,98074,47.6321,-122.064,3420,8405,8.08332860878638,16,9.02857865844074,0
2,2.5,1,0,0,3,8,2300,0,98053,47.7196,-122.02,2300,6400,7.74066440191724,10,8.76405326934776,0
4,3,2,0,0,3,8,2483,0,98030,47.3627,-122.199,1943,6434,7.81722278550817,12,8.83491938521639,0
1,1.5,3,0,0,3,8,760,0,98107,47.6715,-122.382,1290,1189,6.63331843328038,11,6.65801104587075,0
4,1.5,2,0,0,3,9,2040,0,98112,47.6188,-122.285,3150,8220,7.62070508683826,114,8.83927669058535,0
3,1,1,0,0,4,7,950,250,98115,47.6929,-122.287,1550,6120,7.09007683577609,72,8.71931737550637,0
2,1,1,0,0,5,7,960,0,98126,47.5314,-122.378,1760,4488,6.86693328446188,68,8.536211197252,0
3,1.75,1,0,0,3,8,2410,0,98072,47.7651,-122.166,2110,16980,7.7873820264847,37,10.4698235662297,16
3,3.25,2,0,0,3,8,1760,500,98146,47.5053,-122.377,1880,7529,7.72312009226633,17,8.94910546953925,0
3,1,1,0,0,4,7,1010,900,98117,47.697,-122.365,1600,5042,7.55485852104068,71,9.01066917684711,0
3,1.5,1.5,0,0,4,7,1140,360,98117,47.679,-122.373,1500,5000,7.3132203870903,90,8.51719319141624,0
3,2.25,2,0,0,3,8,1140,220,98112,47.6198,-122.299,1620,1231,7.2152399787301,11,7.11963563801764,0
3,1,1,0,0,3,7,1320,0,98155,47.7367,-122.295,1160,7573,7.18538701558042,35,8.90123035211078,0
2,1.5,1,0,0,3,7,970,970,98112,47.6371,-122.279,1480,3080,7.57044325205737,94,8.38935981990635,0
4,2.5,2,0,0,3,8,2650,0,98005,47.6075,-122.154,2230,19856,7.88231491898027,31,9.81438307745331,0
4,2.75,2,0,0,3,9,2100,940,98102,47.6245,-122.327,1260,2178,8.01961279440027,111,7.9373746961633,3
3,1,1,0,0,4,7,1240,0,98166,47.4465,-122.354,2220,16533,7.12286665859908,65,9.31542084842669,0
3,2.25,1,0,0,4,7,1510,700,98155,47.7574,-122.279,1870,14092,7.7007477945118,59,9.35746643686648,0
3,1.75,1,0,0,4,6,770,770,98118,47.5305,-122.277,1140,5512,7.33953769540767,66,8.74400998809674,0
3,2.5,2,0,0,3,8,1270,50,98106,47.5357,-122.365,1320,2206,7.18538701558042,13,7.42833319419081,0
3,2.5,2,0,0,3,9,3040,0,98055,47.4472,-122.207,3040,5442,8.01961279440027,9,8.58035576637388,0
2,1,1,0,0,4,7,910,0,98117,47.6814,-122.399,1810,4301,6.8134445995109,94,8.36660283278374,0
4,3,1,0,0,3,8,1490,550,98092,47.3275,-122.171,1940,7145,7.62070508683826,23,8.87416809036397,0
2,1,1,0,0,3,7,980,0,98117,47.687,-122.381,1500,4046,6.88755257166462,70,8.32069157104845,0
3,1,1.5,0,0,3,6,980,0,98118,47.5525,-122.277,980,3090,6.88755257166462,114,8.03592636989179,0
